event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,x_m,y_m,z_m
3166328,2011/06/16 20:21:24.28,38.83397,-122.83839,0.0,0.99,ML,3406.6530517724277,5211.311629308744,0.0
3166329,2011/06/16 20:23:19.64,38.77192,-122.71535,0.0,1.03,ML,15805.877213253743,2515.1717579918495,0.0
3262239,2011/06/16 20:24:47.72,38.83115,-122.79124,4.538,0.81,ML,6519.479663623613,2539.463223714806,4538.0
3166330,2011/06/16 20:36:26.60,38.82652,-122.85538,2.88,0.57,ML,2946.927863433386,6836.032433469098,2880.0
3166331,2011/06/16 20:37:07.77,38.7992,-122.79968,4.107,1.23,ML,8499.836673937298,5555.295465146093,4107.0
3262240,2011/06/16 20:52:05.71,38.82387,-122.829,3.621,0.38,ML,4772.361835494003,5424.992875090387,3621.0
3166332,2011/06/16 20:52:42.33,38.79212,-122.75062,5.22,1.18,ML,12062.908309251996,3099.3606029882694,5220.0
3166333,2011/06/16 20:53:28.47,38.83708,-122.80106,2.63,0.79,ML,5453.435649749127,2678.202002445551,2630.0
3166334,2011/06/16 20:57:51.83,38.84148,-122.8034,1.8,0.39,ML,4965.866731422171,2477.719818811292,1800.0
3166335,2011/06/16 21:04:06.25,38.82802,-122.77845,1.802,0.98,ML,7548.78798542909,1999.6094358046214,1802.0
3166336,2011/06/16 21:16:13.29,38.81563,-122.78458,2.285,0.95,ML,8141.498114147818,3344.3886601104227,2285.0
3166337,2011/06/16 21:28:13.67,38.80155,-122.778,4.475,1.24,ML,9646.018918800695,4041.631381734989,4475.0
3166338,2011/06/16 21:31:09.23,38.81172,-122.73956,2.019,1.22,ML,11208.887967214801,888.4260362863157,2019.0000000000002
3166339,2011/06/16 21:35:14.03,38.83743,-122.82588,2.811,0.72,ML,3903.528793933706,4173.3775206053315,2811.0
3166340,2011/06/16 21:39:26.08,38.79163,-122.80849,3.672,0.85,ML,8551.282353144752,6687.610431813854,3672.0
3166341,2011/06/16 21:44:52.42,38.84565,-122.82962,2.623,0.52,ML,3031.402500123047,3760.0992557509394,2623.0
3262241,2011/06/16 21:56:10.89,38.83382,-122.7971,0.569,0.52,ML,5951.246852717096,2690.1741159306193,569.0
3166342,2011/06/16 22:06:01.75,38.83712,-122.80647,2.961,1.22,ML,5118.440786899784,3006.9418552772977,2961.0
3166344,2011/06/16 22:41:26.26,38.81258,-122.8184,2.81,1.72,ML,6305.33930967875,5657.491978439587,2810.0
3166345,2011/06/16 22:41:53.86,38.80718,-122.82025,0.388,1.07,ML,6614.067345030565,6193.190295494465,388.0
3166346,2011/06/16 23:12:38.67,38.81897,-122.7928,0.356,0.99,ML,7376.109360607663,3587.484077161236,356.0
3166347,2011/06/16 23:15:29.09,38.82465,-122.82391,2.218,0.63,ML,5023.61298345933,5051.769031777476,2218.0
3166348,2011/06/16 23:16:50.45,38.83002,-122.80141,2.239,0.97,ML,5983.970122040656,3251.676798302099,2239.0
3166349,2011/06/16 23:25:03.46,38.79635,-122.76257,1.53,1.03,ML,10999.121987979428,3501.679614874965,1530.0
3166350,2011/06/16 23:33:10.06,38.83695,-122.79147,2.897,1.42,ML,6051.882473873313,2100.083960879111,2897.0
3312537,2011/06/16 23:40:33.40,38.8269,-122.81551,3.289,0.5,ML,5362.974709491204,4360.562992241887,3289.0
3262242,2011/06/16 23:41:43.30,38.7813,-122.75635,1.56,1.07,ML,12557.401194121674,4296.847927941889,1560.0
3166351,2011/06/16 23:47:30.83,38.82662,-122.79125,3.657,1.05,ML,6873.056172689663,2894.2665991688277,3657.0
3262243,2011/06/16 23:51:23.77,38.81135,-122.8118,2.957,0.47,ML,6806.375996604169,5348.796849562497,2957.0
3166352,2011/06/16 23:51:42.40,38.83657,-122.79472,2.914,1.03,ML,5882.227983476438,2329.1610464453806,2914.0
3262244,2011/06/17 00:11:45.68,38.81373,-122.82021,2.586,0.61,ML,6104.392132595722,5678.607617509483,2586.0
3166353,2011/06/17 00:17:31.19,38.83255,-122.80075,1.733,0.94,ML,5826.6420210174765,3013.3755156972743,1733.0
3262245,2011/06/17 00:18:56.85,38.8197,-122.79262,1.54,0.52,ML,7330.074191683394,3519.3653132604722,1540.0
3166354,2011/06/17 00:24:29.22,38.83183,-122.78997,4.141,0.34,ML,6544.218094084093,2408.3896229518473,4141.0
3166355,2011/06/17 00:37:14.95,38.83315,-122.78928,5.087,0.77,ML,6483.337319160334,2262.8550672860188,5087.0
3166356,2011/06/17 00:40:04.18,38.80468,-122.81703,3.154,1.16,ML,7007.061896488735,6191.133870151658,3154.0
3166357,2011/06/17 00:46:26.68,38.82608,-122.82913,0.155,1.04,ML,4591.592552231435,5260.172854867948,155.0
3166358,2011/06/17 01:10:59.89,38.83665,-122.82618,2.359,0.37,ML,3946.112145794043,4252.76686409258,2359.0
3166360,2011/06/17 01:34:13.25,38.83785,-122.80376,1.404,0.85,ML,5227.6042160044135,2783.624493346525,1404.0
3166361,2011/06/17 01:38:54.21,38.81907,-122.79124,2.277,1.31,ML,7463.986176316302,3483.9697364074946,2277.0
3166362,2011/06/17 01:42:17.38,38.79013,-122.74315,0.743,1.06,ML,12676.736279206963,2796.7193814204165,743.0
3166363,2011/06/17 01:54:48.47,38.81648,-122.81081,3.134,1.01,ML,6466.003365395852,4886.964445983454,3134.0
3166364,2011/06/17 01:57:51.94,38.82628,-122.79984,3.48,1.13,ML,6372.700851799597,3447.7895052106905,3480.0
3312538,2011/06/17 02:01:20.46,38.83035,-122.85651,1.695,0.38,ML,2578.1513079310034,6605.891779763798,1695.0
3262247,2011/06/17 02:15:37.66,38.8254,-122.85482,2.854,0.47,ML,3068.850262534918,6889.250314866945,2854.0
3166365,2011/06/17 02:26:14.99,38.8176,-122.82015,3.372,1.32,ML,5805.4866221461225,5372.340908733804,3372.0
3312539,2011/06/17 02:28:13.75,38.79475,-122.77882,2.178,0.86,ML,10127.393248426204,4623.608755140955,2178.0
3166368,2011/06/17 03:07:53.79,38.81085,-122.78692,3.599,0.65,ML,8371.691595366772,3861.6688760220754,3599.0
3166369,2011/06/17 03:09:19.10,38.80587,-122.81454,3.186,1.22,ML,7066.763487727753,5945.34573088191,3186.0
3166370,2011/06/17 03:10:01.42,38.7926,-122.7989,4.063,1.72,ML,9063.722789523646,6023.486002502124,4062.9999999999995
3166371,2011/06/17 03:14:23.19,38.75177,-122.69365,0.0,1.2,ML,18712.50789202091,2759.50237570857,0.0
3166372,2011/06/17 03:17:00.90,38.82292,-122.78453,1.575,0.36,ML,7574.57749224141,2771.333706265906,1575.0
3166373,2011/06/17 03:33:53.65,38.81583,-122.81575,3.506,0.97,ML,6213.7893240588155,5240.822400110329,3506.0
3166374,2011/06/17 03:34:48.58,38.83652,-122.80373,0.973,0.4,ML,5333.434057132213,2885.7737353121565,973.0
3166375,2011/06/17 03:39:25.92,38.82618,-122.82785,3.13,0.52,ML,4662.293238514588,5173.8346435396925,3130.0
3166376,2011/06/17 03:43:51.72,38.82088,-122.8081,2.696,1.77,ML,6288.21820993239,4376.698499484591,2696.0
3166377,2011/06/17 04:03:46.21,38.812,-122.8171,2.233,0.96,ML,6430.434447500798,5623.094485876029,2233.0
3166379,2011/06/17 04:41:09.52,38.84758,-122.8222,2.195,0.52,ML,3335.6678132359148,3154.0297092773535,2195.0
3166380,2011/06/17 04:42:22.45,38.83677,-122.80859,0.885,0.4,ML,5015.758618644572,3164.35536118815,885.0
3312541,2011/06/17 04:51:04.48,38.81053,-122.75491,1.13,0.39,ML,10360.311288761797,1923.0892627700493,1130.0
3166381,2011/06/17 05:07:29.38,38.81488,-122.8165,2.951,1.57,ML,6242.060078485332,5361.10813360674,2951.0
3166382,2011/06/17 05:09:26.65,38.82518,-122.82927,2.863,0.61,ML,4653.3733502193145,5339.129782280443,2863.0
3166383,2011/06/17 05:10:15.15,38.75072,-122.71515,0.385,1.41,ML,17475.723531855918,4160.480748841588,385.0
3262249,2011/06/17 05:24:09.09,38.82635,-122.81748,0.628,0.3,ML,5285.131564187387,4524.41252529155,628.0
3312542,2011/06/17 05:25:13.56,38.81713,-122.78522,1.595,0.07,ML,7984.956951911451,3266.3669466780175,1595.0
3166384,2011/06/17 05:52:13.73,38.82112,-122.79103,0.0,0.35,ML,7316.58364167888,3310.8030076314094,0.0
3166385,2011/06/17 05:56:14.42,38.81288,-122.82185,2.481,0.78,ML,6070.24857025386,5845.67014273028,2481.0
3312543,2011/06/17 05:56:35.06,38.78327,-122.7706,1.638,0.64,ML,11529.229271280734,5016.960607404515,1638.0
3166386,2011/06/17 05:56:43.10,38.83863,-122.80547,2.919,0.82,ML,5061.720792192267,2827.535221811086,2919.0
3166387,2011/06/17 06:18:49.18,38.84643,-122.82188,2.366,0.55,ML,3445.2134444439075,3224.315616082495,2366.0
3166389,2011/06/17 06:36:10.34,38.83885,-122.79536,3.053,0.62,ML,5664.700473565406,2190.1529853400543,3053.0
3166390,2011/06/17 06:50:26.04,38.8419,-122.8298,2.765,0.59,ML,3313.564297220488,4064.3446478248748,2765.0
3312544,2011/06/17 06:59:15.40,38.80488,-122.81492,3.683,0.59,ML,7120.858775334104,6046.061941217193,3683.0
3262252,2011/06/17 07:05:11.88,38.79912,-122.7584,4.502,0.62,ML,11038.343907922308,3029.298251196279,4502.0
3166393,2011/06/17 07:54:00.72,38.85817,-122.78751,3.281,0.86,ML,4635.660611384406,198.0230089073043,3281.0
3262254,2011/06/17 07:59:15.99,38.80108,-122.7843,0.0,0.17,ML,9296.304190567667,4464.842477677559,0.0
3262255,2011/06/17 07:59:29.30,38.80177,-122.8179,2.618,0.7,ML,7181.2191980281505,6472.028547409639,2618.0
3166394,2011/06/17 08:02:57.65,38.82128,-122.827,2.227,0.57,ML,5097.554423579027,5504.812185659764,2227.0
3166395,2011/06/17 08:08:50.46,38.83413,-122.80727,2.473,1.1,ML,5303.14713081295,3289.797510196723,2473.0
3166396,2011/06/17 08:10:24.77,38.85081,-122.80177,3.983,0.29,ML,4336.365798679221,1648.2396648936544,3983.0
3262256,2011/06/17 08:17:19.82,38.85565,-122.79895,3.353,0.34,ML,4130.925853249642,1096.8233981662286,3353.0
3166397,2011/06/17 08:17:50.17,38.81167,-122.80777,3.515,0.62,ML,7028.569533630273,5076.563232393394,3515.0
3166398,2011/06/17 08:20:46.08,38.82587,-122.79875,3.417,0.97,ML,6471.621996264086,3412.9822134282363,3417.0
3262257,2011/06/17 08:21:31.25,38.82578,-122.79072,3.702,0.5,ML,6971.245737148283,2927.4322450841883,3702.0
3166399,2011/06/17 08:24:16.26,38.79318,-122.77825,4.279,1.83,ML,10285.113512072092,4711.397634695189,4279.0
3166400,2011/06/17 08:35:03.33,38.84397,-122.81934,3.598,0.69,ML,3793.3670337148023,3260.8451429082547,3598.0
3166402,2011/06/17 08:44:09.16,38.81295,-122.81915,3.667,1.3,ML,6230.402398811901,5674.570046640888,3667.0
3166403,2011/06/17 09:02:37.14,38.81963,-122.7999,1.699,0.75,ML,6888.967960369893,3971.4178121053233,1699.0
3262258,2011/06/17 09:03:32.88,38.80225,-122.76697,2.291,0.98,ML,10267.904393895795,3310.2832313274994,2291.0
3166404,2011/06/17 09:07:40.19,38.80405,-122.81658,3.803,2.17,ML,7083.924594099874,6212.787580321559,3803.0
3166405,2011/06/17 09:14:21.67,38.80248,-122.81577,3.047,1.12,ML,7256.367254396495,6285.854063223951,3047.0
3166406,2011/06/17 09:16:03.06,38.81244,-122.82945,2.62,1.08,ML,5638.441898071152,6346.281925108776,2620.0
3166407,2011/06/17 09:25:14.59,38.80779,-122.81167,4.251,1.48,ML,7092.6985739169795,5619.170163836921,4251.0
3166408,2011/06/17 09:31:01.60,38.81922,-122.77847,1.031,1.06,ML,8235.612221003761,2688.887404153491,1031.0
3262259,2011/06/17 09:34:58.47,38.79208,-122.79971,4.217,0.52,ML,9054.692265942578,6113.831656315285,4217.0
3166410,2011/06/17 09:38:27.19,38.8334,-122.81261,1.323,0.57,ML,5032.650771741629,3674.4478020941874,1323.0
3166411,2011/06/17 09:49:36.79,38.81664,-122.80444,2.272,1.39,ML,6844.250289804926,4483.697481502882,2272.0
3262261,2011/06/17 10:02:20.69,38.8192,-122.82757,1.743,0.57,ML,5225.218991996829,5702.408138169221,1743.0
3166412,2011/06/17 10:20:59.63,38.80957,-122.78847,3.06,0.86,ML,8376.689610614136,4056.8311813455916,3060.0
3166413,2011/06/17 10:49:41.77,38.81552,-122.78868,3.914,0.95,ML,7898.591143468535,3604.496908338653,3914.0
3166415,2011/06/17 11:11:46.46,38.81452,-122.79158,3.878,0.75,ML,7798.883142492212,3860.580159760455,3878.0
3166416,2011/06/17 11:23:04.76,38.81482,-122.82523,3.417,1.22,ML,5711.224157819942,5901.326569299636,3417.0
3262264,2011/06/17 11:29:26.99,38.78828,-122.73985,1.05,0.72,ML,13023.816339819796,2738.9335341319957,1050.0
3166417,2011/06/17 11:36:45.30,38.83315,-122.80769,2.666,0.86,ML,5354.006809392626,3392.185577053727,2666.0
3262265,2011/06/17 11:39:03.56,38.80802,-122.77223,1.362,0.19,ML,9494.095936426293,3181.80649372476,1362.0
3312549,2011/06/17 11:56:52.34,38.8151,-122.75694,0.654,0.73,ML,9878.466903153183,1690.2987538409943,654.0
3166418,2011/06/17 12:26:13.19,38.773,-122.71138,1.031,0.95,ML,15964.967555947416,2187.1961448163943,1031.0
3166419,2011/06/17 12:37:01.09,38.83577,-122.80428,3.198,0.94,ML,5358.335950390956,2978.1532798883554,3198.0
3166420,2011/06/17 12:38:15.58,38.82913,-122.80206,2.109,0.75,ML,6013.683950892956,3361.13694234633,2109.0
3262266,2011/06/17 12:44:30.78,38.80442,-122.81438,3.639,0.61,ML,7189.950475401142,6048.902856354743,3639.0
3166421,2011/06/17 12:55:28.58,38.81818,-122.78353,5.193,0.79,ML,8006.530155177818,3080.599730443619,5193.0
3166422,2011/06/17 13:00:24.26,38.74673,-122.72256,0.738,1.21,ML,17333.13815989627,4927.003370080419,738.0
3166423,2011/06/17 13:31:07.54,38.81425,-122.82242,3.676,0.7,ML,5928.165831652519,5773.518788220593,3676.0
3312551,2011/06/17 13:32:02.78,38.83638,-122.86525,3.866,0.59,ML,1570.5393164640088,6670.561011043059,3866.0
3166424,2011/06/17 13:39:53.66,38.84415,-122.8262,1.342,0.87,ML,3358.47809023414,3667.586541308618,1342.0
3166425,2011/06/17 13:47:01.02,38.79227,-122.74668,2.961,1.62,ML,12292.872843821648,2845.939780850962,2961.0
3166426,2011/06/17 13:47:33.74,38.79163,-122.74453,2.222,0.99,ML,12474.801060629634,2764.0917243289723,2222.0
3166428,2011/06/17 13:52:50.79,38.8138,-122.79704,3.354,2.21,ML,7520.243708843205,4251.809773730649,3354.0
3262268,2011/06/17 13:55:34.94,38.83018,-122.8012,1.376,0.42,ML,5984.34219907511,3226.2846811961463,1376.0
3166429,2011/06/17 14:03:12.23,38.81495,-122.7849,2.542,1.05,ML,8175.035837098504,3417.186107462218,2542.0
3166430,2011/06/17 14:20:51.53,38.83578,-122.80267,2.175,0.92,ML,5456.316818338722,2878.608659435634,2175.0
3166431,2011/06/17 14:35:30.84,38.8248,-122.85335,2.815,1.85,ML,3205.937517155627,6845.988210513522,2815.0
3166432,2011/06/17 14:49:45.45,38.83515,-122.7892,2.873,1.33,ML,6331.869534265867,2101.5723512895297,2873.0
3166433,2011/06/17 14:54:04.09,38.82718,-122.80095,1.341,1.04,ML,6234.240904588283,3445.5117270205183,1341.0
3166434,2011/06/17 14:58:29.79,38.81993,-122.79253,3.883,1.13,ML,7317.611936626095,3495.861260714924,3883.0
3262269,2011/06/17 15:10:00.39,38.83523,-122.79822,0.795,0.35,ML,5772.297783448228,2648.6340820708624,795.0
3166435,2011/06/17 15:38:42.47,38.79667,-122.77635,4.376,1.52,ML,10128.791006864736,4321.9705158466595,4376.0
3166436,2011/06/17 16:02:45.78,38.75815,-122.71796,1.348,1.77,ML,16722.41474899385,3751.9214208911417,1348.0
3166437,2011/06/17 16:10:19.07,38.83188,-122.80927,2.836,0.71,ML,5356.3826488069835,3588.406305706404,2836.0
3166438,2011/06/17 16:13:43.57,38.81888,-122.80856,2.892,1.04,ML,6416.375533463819,4561.29167684523,2892.0
3166439,2011/06/17 16:18:46.62,38.8142,-122.8175,2.702,1.06,ML,6233.884344258651,5475.619038137012,2702.0
3166440,2011/06/17 16:22:25.22,38.81282,-122.82069,2.875,0.88,ML,6146.098078246682,5779.203149763852,2875.0
3262270,2011/06/17 16:46:17.48,38.81052,-122.79657,4.106,0.67,ML,7805.530479682397,4479.433824354404,4106.0
3262271,2011/06/17 16:53:30.00,38.79576,-122.80196,1.505,0.71,ML,8628.939336519783,5964.123664096942,1505.0
3166441,2011/06/17 17:01:37.58,38.84,-122.80527,3.075,1.33,ML,4966.872409512972,2708.149511379354,3075.0
3166442,2011/06/17 17:04:24.07,38.79808,-122.78284,4.598,0.96,ML,9620.428312530394,4609.8441070523795,4598.0
3262272,2011/06/17 17:06:56.00,38.75713,-122.73531,0.142,1.08,ML,15737.859535495354,4895.979389845027,142.0
3312552,2011/06/17 17:50:27.25,38.81112,-122.79345,3.106,0.68,ML,7950.009061010577,4241.130092757826,3106.0
3166443,2011/06/17 18:04:29.74,38.7917,-122.80521,3.957,0.67,ML,8747.015306942603,6480.93121048465,3957.0
3262273,2011/06/17 18:11:22.95,38.76203,-122.72908,0.0,0.77,ML,15736.90905163419,4130.691146520572,0.0
3166444,2011/06/17 18:17:48.98,38.83547,-122.79269,2.543,0.5,ML,6092.761309561507,2290.6404958508915,2543.0
3312553,2011/06/17 18:20:48.70,38.79618,-122.78271,4.635,0.73,ML,9776.959431973068,4750.425963456668,4635.0
3166445,2011/06/17 18:38:53.40,38.83853,-122.7927,3.36,0.57,ML,5852.893743185552,2051.9997958629065,3360.0
3312554,2011/06/17 18:55:39.73,38.82653,-122.80423,3.409,0.44,ML,6083.856773419674,3697.539770978966,3409.0
3166446,2011/06/17 19:09:42.36,38.78917,-122.74775,3.549,1.57,ML,12469.617130277473,3153.958770777788,3549.0
3166447,2011/06/17 19:29:01.06,38.81465,-122.81628,3.613,0.74,ML,6273.538762550073,5365.595757144847,3613.0
3312555,2011/06/17 19:33:07.10,38.81199,-122.78535,1.745,0.44,ML,8378.866714037858,3676.2259718428118,1745.0
3166448,2011/06/17 19:40:17.91,38.83188,-122.80317,2.452,0.98,ML,5730.576897019436,3214.2120574939518,2452.0
3166449,2011/06/17 19:45:09.14,38.82157,-122.8097,3.745,0.76,ML,6136.119437521542,4420.898349088004,3745.0
3166450,2011/06/17 19:54:19.27,38.8374,-122.80505,2.807,1.2,ML,5183.655765355967,2897.9418066957146,2807.0
3166451,2011/06/17 20:07:08.78,38.8429,-122.82585,2.745,0.92,ML,3477.682783545213,3743.850911054671,2745.0
3262275,2011/06/17 20:22:34.18,38.80038,-122.79985,4.181,0.83,ML,8397.146911879276,5473.462431678341,4181.0
3166452,2011/06/17 20:43:53.04,38.83681,-122.80386,1.586,0.69,ML,5302.785014298397,2871.073955516727,1586.0
3166453,2011/06/17 20:45:34.01,38.7667,-122.73915,2.222,1.92,ML,14754.045615696341,4383.282162876757,2222.0
3166454,2011/06/17 20:52:04.38,38.8394,-122.79955,2.848,1.05,ML,5364.668771495159,2404.1782996655675,2848.0
3262276,2011/06/17 20:59:35.98,38.80233,-122.78741,3.853,0.99,ML,9007.79193577071,4557.885669417391,3853.0
3166455,2011/06/17 21:01:48.08,38.79303,-122.80801,3.792,1.03,ML,8471.264471134935,6548.702963198889,3792.0
3166456,2011/06/17 21:02:04.51,38.79165,-122.8087,3.642,0.78,ML,8536.836503571021,6698.928776378788,3642.0
3262277,2011/06/17 21:19:19.98,38.81035,-122.78439,1.471,0.2,ML,8565.984006007004,3745.5640906051412,1471.0
3166457,2011/06/17 21:49:35.30,38.81282,-122.81147,3.031,0.85,ML,6711.683482921515,5213.61774508902,3031.0
3312557,2011/06/17 22:06:06.98,38.78652,-122.76917,4.8,1.13,ML,11362.840436018132,4675.129878717921,4800.0
3166458,2011/06/17 22:39:55.37,38.8316,-122.80203,1.744,1.41,ML,5822.4008161732345,3166.173208464442,1744.0
3166459,2011/06/17 22:51:11.61,38.81305,-122.73893,2.261,1.05,ML,11143.544716877508,745.7902035312891,2261.0
3166460,2011/06/17 23:00:24.16,38.82622,-122.85567,2.323,1.77,ML,2952.5945883801433,6877.278283656538,2323.0
3166461,2011/06/17 23:05:55.60,38.81935,-122.81203,4.037,0.98,ML,6166.766031364158,4737.404811235348,4037.0
3262278,2011/06/17 23:14:34.54,38.82175,-122.78155,4.449,0.66,ML,7848.860105502449,2680.010136026799,4449.0
3166463,2011/06/17 23:16:43.79,38.82145,-122.81004,3.407,0.96,ML,6124.6452239599685,4451.13759270348,3407.0
3166464,2011/06/17 23:17:06.28,38.82247,-122.812,3.117,0.69,ML,5924.66094024952,4491.619120958541,3117.0
3166465,2011/06/17 23:18:12.36,38.82352,-122.8088,3.081,0.88,ML,6038.8625557780215,4213.223492462006,3081.0
3166466,2011/06/17 23:20:40.47,38.82667,-122.80358,2.572,0.66,ML,6112.783663485162,3646.7203458507784,2572.0
3166467,2011/06/17 23:22:54.02,38.80355,-122.80682,2.23,1.39,ML,7721.729203850542,5653.170595793076,2230.0
3166468,2011/06/17 23:30:37.05,38.83673,-122.78645,1.11,0.76,ML,6377.0272147052265,1809.341775145092,1110.0
3262279,2011/06/17 23:51:55.18,38.82747,-122.79688,3.45,0.65,ML,6461.233803146334,3173.1700058332235,3450.0
3166469,2011/06/17 23:57:16.77,38.83427,-122.8057,2.695,0.55,ML,5388.50987470733,3182.542231240754,2695.0
3166470,2011/06/18 00:28:01.04,38.77822,-122.75643,1.193,1.09,ML,12793.31161425846,4542.573279178952,1193.0
3166472,2011/06/18 00:36:31.18,38.82325,-122.80887,3.91,0.58,ML,6055.679182232092,4238.628183628383,3910.0
3166473,2011/06/18 01:23:14.64,38.82088,-122.7942,2.139,1.16,ML,7140.890349300792,3524.0263601161896,2139.0
3262283,2011/06/18 01:50:14.74,38.8341,-122.7869,2.881,0.46,ML,6555.0561753211605,2042.579723202265,2881.0
3166475,2011/06/18 02:06:29.81,38.834,-122.79874,1.106,0.24,ML,5836.570036395619,2776.703387171799,1106.0
3166476,2011/06/18 02:23:57.79,38.84101,-122.83033,2.649,1.14,ML,3350.639324398551,4166.4435935444535,2649.0
3312559,2011/06/18 02:31:10.96,38.74225,-122.72387,3.0,1.04,ML,17603.058972508235,5357.6436794659685,3000.0
3262284,2011/06/18 02:32:02.31,38.83415,-122.80489,3.296,0.33,ML,5447.58047843084,3142.236657570034,3296.0
3166477,2011/06/18 02:33:47.92,38.81777,-122.78498,3.924,0.94,ML,7949.6392684188695,3201.604469884604,3924.0
3166478,2011/06/18 03:11:37.30,38.81757,-122.81142,3.832,1.01,ML,6343.359429081586,4839.159359310983,3832.0
3166479,2011/06/18 03:13:49.93,38.81923,-122.82283,3.412,0.82,ML,5513.640697097117,5409.295175556292,3412.0
3166481,2011/06/18 03:25:21.32,38.7926,-122.73793,0.0,0.8,ML,12803.82497206447,2283.3838199612997,0.0
3166482,2011/06/18 03:51:27.20,38.80993,-122.80915,0.349,0.98,ML,7079.962220775064,5297.26348102407,349.0
3166483,2011/06/18 03:54:19.51,38.83738,-122.7881,3.751,0.57,ML,6224.988781334993,1859.7362957254863,3751.0
3166484,2011/06/18 03:57:59.56,38.83368,-122.77608,1.673,0.36,ML,7251.6296935966175,1411.6838101137973,1673.0
3166485,2011/06/18 04:04:59.37,38.81613,-122.8161,2.399,0.94,ML,6168.862874708334,5238.8362743266125,2399.0
3166486,2011/06/18 04:24:08.62,38.74457,-122.70901,1.512,1.3,ML,18333.225407963386,4264.686662975756,1512.0
